hotel_name,hotel_address,hotel_distance_center,hotel_location_features,hotel_room,number_of_rooms,room_occupancy,hotel_star,hotel_score,hotel_score_title,hotel_number_reviews,hotel_price,hotel_offer
Super Hotel Candle,"21.0356606025787,105.818467140198",3.6 km from centre,,Standard Double Room,,2,4 out of 5,8.3,Very good,191 reviews,"VND 1,186,500","Breakfast included,FREE cancellation,• No prepayment needed"
Hanoi La Storia Hotel,"21.035728906916,105.847727093254",1 km from centre,,Deluxe Double Room with Window,,2,3 out of 5,9.4,Superb,762 reviews,"VND 498,420",Breakfast included
Westlake Tay Ho Hotel 696 Lạc Long Quân,"21.0794706879474,105.816782782734",6 km from centre,,Day Use 2 Hours - Deluxe Double With City View,,2,3 out of 5,9.1,Superb,330 reviews,"VND 289,800","Breakfast included,FREE cancellation,• No prepayment needed"
The Wooden Apartments - On the side of Old Quarter,"21.026273,105.838363",1.5 km from centre,,Studio with Terrace,,2,3 out of 5,8.8,Fabulous,280 reviews,"VND 517,000",
Hanoi Esplendor Hotel and Spa,"21.0338623542936,105.846909575853",900 m from centre,,Deluxe Cozy Double Room - No window,,2,3 out of 5,9.7,Exceptional,583 reviews,"VND 538,230","FREE cancellation,• No prepayment needed"
Silk Collection Hotel & Spa,"21.0322199272379,105.850046552392",550 m from centre,,Standard Double Room (No Window),,2,4 out of 5,9.0,Superb,998 reviews,"VND 378,000",
EW Maris Hotel & Spa,"21.033046,105.849774",650 m from centre,,Deluxe Twin Room,,2,4 out of 5,9.3,Superb,81 reviews,"VND 482,220","FREE cancellation,• No prepayment needed"
Rising Dragon Legend Hotel,"21.0325637914957,105.853837430477",550 m from centre,,"Day Use Offer (giá trong ngày, sử dụng 7 giờ) - Superior Room",,2,3 out of 5,9.2,Superb,"1,240 reviews","VND 212,500","FREE cancellation,• No prepayment needed"
Holiday Emerald Hotel,"21.0316850564987,105.848172605038",650 m from centre,,Superior Double Room,,2,3 out of 5,9.3,Superb,464 reviews,"VND 291,375",Breakfast included
Hanoi Daewoo Hotel,"21.0305484514093,105.811884999275",4.2 km from centre,,Deluxe Double or Twin Room,,2,5 out of 5,7.7,Good,261 reviews,"VND 1,721,412","FREE cancellation,• No prepayment needed"
Maya Boutique Hotel & Spa,"21.0369010613955,105.852413177491",1.1 km from centre,,Superior Double or Twin Room,,2,3 out of 5,9.5,Exceptional,324 reviews,"VND 378,000","FREE cancellation,• No prepayment needed"
The Hanoi Club Hotel & Residences,"21.0521224398169,105.83692073822",3.1 km from centre,,Superior Twin Room with City View,,2,4 out of 5,8.3,Very good,177 reviews,"VND 1,278,109",
Mely Hotel,"21.0023283253549,105.809540748596",5 km from centre,,Deluxe Twin Room,,2,3 out of 5,8.2,Very good,283 reviews,"VND 438,000","FREE cancellation,• No prepayment needed"
Somerset Grand Hanoi,"21.0259618864184,105.846434533596",650 m from centre,,Executive One-Bedroom Apartment,,2,5 out of 5,8.6,Fabulous,507 reviews,"VND 2,208,938",
Golden Rooster Hotel,"21.035805,105.847181",1.1 km from centre,,Day Use Room (10:00 - 17:00) - Economy Room,,2,3 out of 5,9.1,Superb,855 reviews,"VND 200,000","FREE cancellation,• No prepayment needed"
Le Beryl Hanoi Hotel,"21.028519,105.843662",900 m from centre,,Superior Double or Twin Room,,2,3 out of 5,8.7,Fabulous,736 reviews,"VND 260,000","FREE cancellation,• No prepayment needed"
Diamond Westlake Suites,"21.0671507879327,105.820130109787",5 km from centre,,Studio Executive Room,,2,5 out of 5,8.6,Fabulous,394 reviews,"VND 1,296,425",
Dahlia Hotel Hanoi,"21.036485,105.849615",1 km from centre,,Classic Double Room,,2,3 out of 5,9.2,Superb,148 reviews,"VND 432,000","FREE cancellation,• No prepayment needed"
Mercury Central Hotel Hanoi,"21.0306510967184,105.849685370922",450 m from centre,,Superior Double or Twin Room,,2,3 out of 5,9.4,Superb,382 reviews,"VND 505,832","FREE cancellation,• No prepayment needed"
Green Hotel Apartment,"21.0100962178173,105.798567542328",5 km from centre,,Superior Double Room,,2,3 out of 5,8.2,Very good,138 reviews,"VND 354,780",
The Bloom Ha Noi,"21.030889,105.785226",7 km from centre,,Superior Twin Room,,2,4 out of 5,9.2,Superb,111 reviews,"VND 888,949",Breakfast included
Roygent Parks Hanoi,"21.002589,105.793999",6 km from centre,,Standard Double Room,,2,4 out of 5,9.0,Superb,50 reviews,"VND 1,440,000",Breakfast included
Hanoi E Central Hotel,"21.0314562340719,105.855324715376",550 m from centre,,Deluxe Double Room with Window and Neighboring View,,2,4 out of 5,9.4,Superb,444 reviews,"VND 588,000",
Grand Plaza Hanoi Hotel,"21.0083553768282,105.797041654587",6 km from centre,,Deluxe Double or Twin Room,,2,5 out of 5,7.3,Good,155 reviews,"VND 1,786,050",
Hanoi Marvellous Hotel & Spa,"21.0311568115993,105.847180187702",650 m from centre,,Day Use (2 Hours) - Deluxe Double Room,,2,4 out of 5,9.5,Exceptional,735 reviews,"VND 250,750",
PentStudio West Lake Hanoi,"21.080295,105.817089",6 km from centre,,Deluxe One-Bedroom Apartment,,2,4 out of 5,8.4,Very good,37 reviews,"VND 1,732,500",
Au Viet Hotel,"21.0328572932127,105.772301793098",8 km from centre,,Standard King Room,,2,3 out of 5,8.2,Very good,88 reviews,"VND 945,000","FREE cancellation,• No prepayment needed"
Hanoi Golden Hotel,"21.036362,105.85018",1 km from centre,,Day Use Offer (2 Hours) - Superior Room,,2,2 out of 5,8.5,Very good,716 reviews,"VND 141,300","FREE cancellation,• No prepayment needed"
Mely Hotel,"21.0023283253549,105.809540748596",5 km from centre,,Deluxe Twin Room,,2,3 out of 5,8.2,Very good,283 reviews,"VND 438,000","FREE cancellation,• No prepayment needed"
Somerset Grand Hanoi,"21.0259618864184,105.846434533596",650 m from centre,,Executive One-Bedroom Apartment,,2,5 out of 5,8.6,Fabulous,507 reviews,"VND 2,208,938",
Golden Rooster Hotel,"21.035805,105.847181",1.1 km from centre,,Day Use Room (10:00 - 17:00) - Economy Room,,2,3 out of 5,9.1,Superb,855 reviews,"VND 200,000","FREE cancellation,• No prepayment needed"
Le Beryl Hanoi Hotel,"21.028519,105.843662",900 m from centre,,Superior Double or Twin Room,,2,3 out of 5,8.7,Fabulous,736 reviews,"VND 260,000","FREE cancellation,• No prepayment needed"
Diamond Westlake Suites,"21.0671507879327,105.820130109787",5 km from centre,,Studio Executive Room,,2,5 out of 5,8.6,Fabulous,394 reviews,"VND 1,296,425",
Novotel Hanoi Thai Ha,"21.009454,105.824302",3.6 km from centre,,Superior Twin Room,,2,5 out of 5,9.5,Exceptional,20 reviews,"VND 2,541,000","FREE cancellation,• No prepayment needed"
Dahlia Hotel Hanoi,"21.036485,105.849615",1 km from centre,,Classic Double Room,,2,3 out of 5,9.2,Superb,148 reviews,"VND 432,000","FREE cancellation,• No prepayment needed"
Mercury Central Hotel Hanoi,"21.0306510967184,105.849685370922",450 m from centre,,Superior Double or Twin Room,,2,3 out of 5,9.4,Superb,382 reviews,"VND 505,832","FREE cancellation,• No prepayment needed"
Green Hotel Apartment,"21.0100962178173,105.798567542328",5 km from centre,,Superior Double Room,,2,3 out of 5,8.2,Very good,138 reviews,"VND 354,780",
The Bloom Ha Noi,"21.030889,105.785226",7 km from centre,,Superior Twin Room,,2,4 out of 5,9.2,Superb,111 reviews,"VND 888,949",Breakfast included
Roygent Parks Hanoi,"21.002589,105.793999",6 km from centre,,Standard Double Room,,2,4 out of 5,9.0,Superb,50 reviews,"VND 1,440,000",Breakfast included
Hanoi E Central Hotel,"21.0314562340719,105.855324715376",550 m from centre,,Deluxe Double Room with Window and Neighboring View,,2,4 out of 5,9.4,Superb,444 reviews,"VND 588,000",
Golden Cyclo Premier Hotel,"21.0305809974906,105.845485031605",800 m from centre,,Standard Double - No window,,2,4 out of 5,9.1,Superb,55 reviews,"VND 528,710","FREE cancellation,• No prepayment needed"
PentStudio West Lake Hanoi,"21.080295,105.817089",6 km from centre,,Deluxe One-Bedroom Apartment,,2,4 out of 5,8.4,Very good,37 reviews,"VND 1,732,500",
Au Viet Hotel,"21.0328572932127,105.772301793098",8 km from centre,,Standard King Room,,2,3 out of 5,8.2,Very good,88 reviews,"VND 945,000","FREE cancellation,• No prepayment needed"
Hanoi Golden Hotel,"21.036362,105.85018",1 km from centre,,Day Use Offer (2 Hours) - Superior Room,,2,2 out of 5,8.5,Very good,716 reviews,"VND 141,300","FREE cancellation,• No prepayment needed"
Hanoi ERA Hotel,"21.0347673657268,105.854288041592",800 m from centre,,Deluxe City View Room - Day Use Offer (4 Hours),,2,3 out of 5,9.1,Superb,135 reviews,"VND 1,035,000","FREE cancellation,• No prepayment needed"
Sheraton Hanoi Hotel,"21.0595316752166,105.831706523895",4.2 km from centre,,"Deluxe Twin, Guest room, 2 Twin/Single Bed(s)",,2,5 out of 5,8.7,Fabulous,118 reviews,"VND 2,471,700",
Hillary Hanoi Hotel,"21.031898,105.789662",6 km from centre,,Superior Double Room,,2,4 out of 5,9.3,Superb,79 reviews,"VND 749,760","FREE cancellation,• No prepayment needed"
Bao Son International Hotel,"21.0239765009257,105.810313224792",4.4 km from centre,,Superior Double or Twin Room,,2,4 out of 5,7.2,Good,71 reviews,"VND 1,150,000",
Hanoi Emerald Waters Hotel Trendy,"21.0314597389982,105.854650139809",500 m from centre,,Deluxe Double or Twin Room,,2,3 out of 5,9.3,Superb,537 reviews,"VND 529,000","FREE cancellation,• No prepayment needed"
Bonsella Prestige Hotel & Spa,"21.036504,105.851798",1 km from centre,,Deluxe Double Room with Window,,2,4 out of 5,9.5,Exceptional,644 reviews,"VND 672,481","FREE cancellation,• No prepayment needed"
Woori Street managed by Lily Home,"21.035774202271,105.808505437651",4.7 km from centre,,One-Bedroom Apartment,,2,4 out of 5,,,,"VND 9,495,450",
Golden Moon Diamond Hotel,"21.0393241193261,105.851140469313",1.3 km from centre,,Deluxe Double Room,,2,2 out of 5,9.1,Superb,56 reviews,"VND 170,000",
La Storia Ruby Hotel,"21.0319371613351,105.847862809896",650 m from centre,,Superior Double Room,,2,3 out of 5,9.4,Superb,426 reviews,"VND 307,778","FREE cancellation,• No prepayment needed"
Serenity Diamond Hotel,"21.0343988538525,105.846812725067",950 m from centre,,Superior Room,,2,3 out of 5,8.7,Fabulous,"1,060 reviews","VND 382,375","FREE cancellation,• No prepayment needed"
Reyna Hotel Hanoi,"21.013619,105.776677",8 km from centre,,Superior Double Room,,2,4 out of 5,8.5,Very good,10 reviews,"VND 1,458,000","Breakfast included,FREE cancellation,• No prepayment needed"
Matilda Boutique Hotel & Spa,"21.0345715938928,105.853376090527",800 m from centre,,Double Classic,,2,3 out of 5,9.1,Superb,423 reviews,"VND 453,600","FREE cancellation,• No prepayment needed"
Ibiz City Hostel,"21.0346817468573,105.851898193359",800 m from centre,,Superior Double or Twin Room,,2,2 out of 5,7.8,Good,704 reviews,"VND 239,850","FREE cancellation,• No prepayment needed"
Hanoi Allure Hotel,"21.035495,105.852948",850 m from centre,,Superior Double Room,,2,4 out of 5,9.4,Superb,893 reviews,"VND 638,982",
Rising Dragon Estate Hotel,"21.0318517912451,105.846296399832",800 m from centre,,"Day Use Offer (giá trong ngày, sử dụng 3 giờ) - Superior Room",,2,3 out of 5,8.6,Fabulous,705 reviews,"VND 143,100","FREE cancellation,• No prepayment needed"
Hôtel du Parc Hanoï,"21.0176997047686,105.841971337795",1.6 km from centre,,Deluxe King Bed Non Smoking,,2,5 out of 5,8.2,Very good,241 reviews,"VND 2,128,376",
The Palmy Hotel & Spa,"21.0301428765696,105.850782394409",300 m from centre,,Classic Double or Twin Room,,2,4 out of 5,8.4,Very good,"1,037 reviews","VND 815,756","FREE cancellation,• No prepayment needed"
Lotus Inn West Lake,"21.0423781,105.8258711",3.2 km from centre,,Studio Apartment,,2,3 out of 5,8.5,Very good,216 reviews,"VND 395,000","FREE cancellation,• No prepayment needed"
Mr Sun Hotel - Travel,"21.031317,105.850222",450 m from centre,,Standard Double Room,,2,3 out of 5,8.5,Very good,385 reviews,"VND 216,000","FREE cancellation,• No prepayment needed"
Minerva Church Hotel,"21.0290187775719,105.850031375885",300 m from centre,,St Augustine Double Room,,2,4 out of 5,9.2,Superb,194 reviews,"VND 837,000","Breakfast included,FREE cancellation,• No prepayment needed"
RedDoorz near Dai Hoc Ha Noi,"20.9887784648353,105.804908573627",6 km from centre,,Standard Double Room,,2,3 out of 5,6.6,Review score,8 reviews,"VND 361,463",
Golden Legend Diamond Hotel,"21.030368,105.84829",550 m from centre,,Day Use (3 Hours) - Deluxe Double Room with City View,,2,3 out of 5,9.5,Exceptional,624 reviews,"VND 405,000","FREE cancellation,• No prepayment needed"
Hanoi Amber Hotel,"21.0353301456118,105.852295160294",850 m from centre,,Superior Double or Twin Room,,2,3 out of 5,9.2,Superb,659 reviews,"VND 278,823","FREE cancellation,• No prepayment needed"
Royal Hotel,"21.0299574033676,105.834734663229",1.9 km from centre,,Standard Double Room,,2,3 out of 5,7.2,Good,77 reviews,"VND 372,500",
Hanoi Rendezvous Hotel & Spa,"21.0330419613539,105.847150683403",800 m from centre,,Day Use (3 Hours) - Deluxe Double or Twin Room with Balcony,,2,3 out of 5,8.5,Very good,532 reviews,"VND 136,443",
Little Hanoi Hostel,"21.034825946994,105.847125202417",950 m from centre,,Superior Twin Room,,2,2 out of 5,7.9,Good,289 reviews,"VND 280,000",
Hana Thien Phu,"21.038396160454,105.865349377127",1.8 km from centre,,Standard Double Room,,2,3 out of 5,8.6,Fabulous,63 reviews,"VND 280,000","FREE cancellation,• No prepayment needed"
Hanoi Focus Boutique Hotel,"21.0315048025255,105.854832530022",500 m from centre,,Deluxe Double Quiet Room - Free Early Check-in or Late Check-Out,,2,3 out of 5,8.5,Very good,917 reviews,"VND 336,600","FREE cancellation,• No prepayment needed"
