hotel_name,hotel_address,hotel_distance_center,hotel_location_features,hotel_room,number_of_rooms,room_occupancy,hotel_star,hotel_score,hotel_score_title,hotel_number_reviews,hotel_price,hotel_offer
Sofia Tam Dao Hotel & Spa,"21.4571542427,105.645449856198",,,Standard Double Room,,2,3 out of 5,7.0,Good,76 reviews,"VND 1,200,000",
Anivia Tam Đảo Hotel,"21.457494,105.643849",,,Standard Double or Twin Room,,2,3 out of 5,8.4,Very good,37 reviews,"VND 1,000,000",Breakfast included
Anh Duc Hotel,"21.4556869988472,105.643860697746",,,Queen Room with Garden View,,2,2 out of 5,7.6,Good,37 reviews,"VND 650,000",
Bách Xanh House,"21.456282,105.643928",,,Apartment,,10,3 out of 5,8.8,Fabulous,23 reviews,"VND 3,600,000",
Ngoc Son Tam Dao Hotel,"21.454726219161,105.645609498024",,,Deluxe Double Room,,2,,6.5,Review score,123 reviews,"VND 400,000",
Paradise Dai Lai Resort,"21.3168508000057,105.723181664944",,,Double Room with Garden View,,2,5 out of 5,6.1,Review score,40 reviews,"VND 2,450,000",Breakfast & dinner included
Bách Xanh House. Nhà ống khói,"21.45146754034,105.639133253967",,,Three-Bedroom Apartment,,10,,7.6,Good,3 reviews,"VND 4,000,000",
BOM HOMES- FLAMINGO ĐẠI LẢI resort,"21.3393034,105.7173767",,,One-Bedroom Villa,,2,4 out of 5,6.0,Review score,3 reviews,"VND 2,500,000",Breakfast included
Flamingo Dai Lai Resort - Villa Có BBQ,"21.318426,105.6066825",,,One-Bedroom Villa,,2,4 out of 5,,,,"VND 1,350,000",
Bách Xanh House. Triangle Bungalow,"21.45161291052,105.638802344561",,,One-Bedroom Apartment,,2,,8.6,Fabulous,19 reviews,"VND 600,000",
Anh Dao Hotel,"21.4544158912743,105.646263957024",,,King Room with Garden View,,2,,6.2,Review score,33 reviews,"VND 600,000",
Bách Xanh House. Nhà Gác Lửng,"21.451148,105.639262",,,Maisonette,,10,3 out of 5,9.3,Superb,4 reviews,"VND 2,500,000",
Flamingo Villa Happy,"21.3370963675148,105.7173522549",,,One-Bedroom Villa,,2,3 out of 5,7.1,Good,14 reviews,"VND 1,450,000",
Khách sạn Hương Sơn,"21.456609,105.645067",,,Deluxe Double Room,,2,3 out of 5,,,,"VND 850,000",
ZEN HOTEL 2,"21.321141,105.615661",,,Standard King Room,,2,3 out of 5,3.7,Review score,3 reviews,"VND 594,000",
Happy villa Flamingo Dai Lai,"21.3370115,105.7180228",,,One-Bedroom Villa,,2,,7.0,Good,3 reviews,"VND 1,090,000","FREE cancellation,• No prepayment needed"
ZEN HOTEL,"21.323431,105.609003",,,Standard King Room,,2,3 out of 5,,,,"VND 500,000",
Orient Hotel,"21.457076,105.64548",,,King Room with Two King Beds,,4,1 out of 5,7.1,Good,17 reviews,"VND 700,000",
Khách sạn Đức An,"21.451148,105.639262",,,Twin Room,,4,2 out of 5,,,,"VND 600,000",
Hotel Liberty HV,"21.2293298050494,105.700767956253",,,Deluxe Double Room,,2,,8.2,Very good,15 reviews,"VND 324,000","FREE cancellation,• No prepayment needed"
Kumo Chan Homestay Tam Đảo,"21.453244619332,105.641229388938",,,Large Double Room,,2,,9.6,Exceptional,12 reviews,"VND 640,000",
Gia Hiếu Hotel,"21.4543100989885,105.642380676633",,,Deluxe Room,,2,,,,,"VND 550,000",
An An Homestay Tam Dao,"21.457087396258,105.64522922326",,,Mixed Dormitory Room,,4,,,,,"VND 552,500",
Venus Hotel Tam Đảo,"21.458155,105.646798",,,Superior Double Room,,2,4 out of 5,,,,"VND 1,559,700",Breakfast included
My Houses Owner Flamingo Dai Lai Resort Luxury,"21.329309685832,105.709371287904",,,One-Bedroom Apartment,,2,,,,,"VND 2,550,000",Breakfast included
Khách Sạn An Du,"21.314586,105.608233",,,Superior Single Room with Lake View,2 ×,1,2 out of 5,,,,"VND 600,000",
